Channel,Duration,Recovered,Start,End,Category,Subs_start,Activity_start,Views_start
UCoWLRDUgSidJ1qd_ZL28PLg,19,False,226,245,Gaming,21492.75,2,6079906.5
UC9-wmJqGtOcfF_kfNyEdLmA,11,True,187,198,Comedy,936698.5,3,140284194.75
UC3xS7KD-nL8dpireWEUIxNA,19,False,194,213,Music,174711.875,2,74117592.25
UCWeDy_rk9I4tSppYHfDkj6w,21,False,106,127,Gaming,9124.21875,4,563830.7552083335
UC1oBsz0fynPSlV69ghkwrGQ,20,False,122,142,Entertainment,46278.5,0,24614752.5
UCbXuFrNGSKcmZY_5DwYz4Ew,12,True,112,124,Gaming,146163.109375,28,45147867.24479166
UCfWXMZPH7sWvlHurOQMHwkA,22,False,211,233,Gaming,214638.97916666663,5,24522905.35416667
UCfzGVv8VwUc2x1JYxgbZ7BQ,8,True,203,211,Comedy,14411.911458333336,1,5055489.734375
UCv4Gn9zet7FyMH0n-OEneeg,9,True,223,232,Entertainment,415723.45833333326,11,29921658.171875
UCB4hvqwmBjxbCPEdw_ESX2A,16,False,129,145,Education,8777.222222222223,3,6071718.333333332
UCpFQbNHA4WxF5o6NLS5KQNA,22,False,225,247,Music,86181.0,5,23510994.6
UCl3Y-D7h4CcX0cLm9zwZ69g,19,False,133,152,People & Blogs,1417.2,7,297135.6
UClaa7c-EjDO1Qu4w5RN5ggw,20,False,107,127,Entertainment,15903.489583333336,8,3594233.864583333
UC7mAXVaNP0ahfMF4R_bCWjw,9,True,224,233,Gaming,10060.5,1,7384561.5
UCtfu-PXgI5Vdi-Q-nzOQ8wQ,8,True,116,124,Gaming,61.0,2,358.4921465968586
UCrr0UO_kKNsxTTdvY9NflNA,36,False,207,243,People & Blogs,59427.0,8,5286764.5
UCRlVVewPQxWwbUzCVK05dfw,8,True,177,185,Sports,4104.066666666667,1,174567.76666666663
UCDJCKyzq-WRw5x6n6VtYZ6w,16,False,114,130,Science & Technology,6456.0,5,2833927.166666667
UCySY6lCWw3bRoThvR4m-pUA,19,False,160,179,Science & Technology,14529.241666666669,3,1442370.020833333
UCxkHxDw01hUk48UV_zlbaow,17,False,201,218,Comedy,476710.52604166674,0,28315042.609375
UCLlv7SxJn25dqn88EiNDkCQ,9,True,238,247,Gaming,22501.48774509804,0,4065511.31372549
UCdkdmMMXjziio9riYB6dwJw,20,False,190,210,Entertainment,15304.0,4,3722624.5
UC3JlAyn7cQyHjtcTevOQ2uA,32,False,175,207,Gaming,14692.0,6,6866640.0
UCBkyTe7YEQfX4OppQFBswPA,15,True,231,246,People & Blogs,21710.434782608696,0,1389319.9130434785
UCfrhpedwW7UaNcJ2zQh--bA,18,False,217,235,Gaming,64629.89583333334,2,6587818.119791668
UCTQZMUR7Pt8qT_qWpf-VT2A,15,True,166,181,Gaming,188882.22395833328,2,18732562.84375
UCkN28MhJ4mjZy_RqOqWqULA,17,False,229,246,Entertainment,10172.633333333331,0,5369679.879166666
UCZ5qNRrFPVGRRCkvJTu5TJQ,20,False,223,243,People & Blogs,24382.66666666667,0,3306403.0
UCmr4rOWdLy9nrZ5UwJCCDJw,20,False,183,203,Gaming,21064.541666666668,0,14902437.989583336
UCfqbhEEocD5WFc1y6Xy7Zgg,18,False,213,231,Gaming,77531.02884615384,8,19358827.32692308
UCJue8ma6YqPfiWWo6bm-qOQ,16,False,182,198,People & Blogs,14085.111111111111,0,575952.2222222221
UCEH6fJZMr20R6hYHobmKuiQ,18,False,180,198,Entertainment,72664.5,4,48142524.5
UChOZkKQ_MMttnzGzXwmSLXw,17,False,202,219,Music,208497.25,73,39302937.75
UCCk0tEvNzzHRvmoHG-pBT3g,18,False,169,187,Autos & Vehicles,4159.302083333333,2,854076.4947916665
UCxhBX6h2qq-Kr8jgyFWFy7A,19,False,181,200,Education,13959.857638888889,0,539015.6319444445
UCR9gdpWisRwnk_k23GsHfcA,17,False,189,206,Science & Technology,60835.75,32,4871181.75
UC9sPtTaP-BFqUqaeoaW-4EA,8,True,216,224,Comedy,202721.71875,0,59710891.51041666
UCZzdWp_r4-_KSWcdSjuvjUA,22,False,176,198,Music,497394.5,0,30771510.0
UC9RGqa0Uhe4xYDnxOp1g8Pw,8,True,191,199,People & Blogs,15639.013888888889,0,1736846.732638889
UC3OVXsad815YpkpHYJfHRbw,17,False,186,203,Gaming,6418.0,4,865758.2291666665
UCKWPSSLpGASPb4QcXLt4ypA,8,True,224,232,Gaming,11279.153846153846,16,9654083.0
UCHQWeUpYI5R0bOkuVFrv0uQ,10,True,227,237,Gaming,8876.333333333334,3,2717329.777777778
UCEgpENLWqzkjf75YfWwptmw,27,False,181,208,Education,206116.25,8,25099677.0
UC0wMc4_NpLfXa0Hnic08QYw,23,False,190,213,Film and Animation,10962.375,2,483709.75
UCfREYVwRxVQuOgibjbHCPsw,19,False,156,175,Music,19110.576041666667,1,8116438.511458334
UCDbh1xpPIxfP0cARTpsjS8A,20,False,174,194,Entertainment,174720.75,0,445501.5
UC0RbsDWq1XneZ24Ob146eAA,9,True,120,129,Gaming,402.25,0,2420.75
UC5hbaCqX_kgLHSq58tUkJDA,10,True,107,117,Gaming,6999.572916666668,0,2162813.15625
UCsgMSiStGH0uwIhyTcQhr-A,22,False,199,221,Science & Technology,179716.9375,8,15385789.776041664
UCGL1HpBEAER2nnfpohNF2CQ,16,False,105,121,People & Blogs,52882.015625,3,5991871.765625
UCRh8PgnI2o8XkNrWaQRavlg,16,False,138,154,Entertainment,106262.84375,13,5035185.864583333
UCLAOdac7WmMXQKhOP-8lmrQ,17,False,227,244,Gaming,1035466.0,6,273194567.0
UCiiwxRBNuaP3jmNG-hjOKGA,17,False,117,134,Nonprofits & Activism,2469.0,4,401435.5
UCMdmG7SaUiKmt1F5llyVkbA,23,False,190,213,People & Blogs,14741.996621621622,1,2859740.0777027025
UCcuLMrsnY5_VaDIe_qXIOlQ,22,False,113,135,Nonprofits & Activism,13492.25,1,4156004.0
UCQ-twzO6v-PBgckhkrXVaDQ,15,True,116,131,Gaming,22105.0,0,3123325.0
UCpfURmLbv0Sq4miJ3DzlZhA,17,False,214,231,People & Blogs,101715.828125,30,8313634.677083332
UCV-WoREWIijItgicLkdg0gQ,13,True,133,146,Education,1321.5,0,446154.0
UCHdd9RVsyN0XVJFmP4hxuxw,12,True,182,194,Film and Animation,39684.375,1,6020499.75
UCoqpkD2gN8Xq5v7ckGy8NPg,14,True,202,216,Sports,14587.53125,0,8322998.088541668
UC5PMkEoGBPPDsUOiB2picfw,8,True,174,182,Music,3437.1875,0,507876.390625
UC0epn1gU-Usq2qRHRuUFM7A,32,False,127,159,Entertainment,14333.6,6,1088125.0
UCVHQIJCGeHT56ut7uu9LORg,9,True,212,221,Music,12021.630208333336,2,1106521.421875
UCz5nQtGArhXnW-pnbPo0m3Q,15,True,166,181,Gaming,16458.636363636364,3,4194526.636363637
UC7sx38CA-PFpoLfN97_FMOg,18,False,192,210,People & Blogs,15257.078125,4,7026527.359375
UCzJShy15vWSXVq-Zq_aDKHw,8,True,239,247,Music,120010.375,0,22096104.5
UCFYrgc_54nhbVeUpc0VrhQA,18,False,182,200,Film and Animation,19603.921296296296,1,4097088.73148148
UCXEDIkDsA0sFC4adGQaMDcw,15,True,232,247,Gaming,12299.666666666664,5,602210.4814814815
UCiY9BsHgOsEViuM6EV_4K0g,9,True,173,182,Entertainment,55897.125,0,7061578.125
UC2_q_FIJrbFad8tSUV1NIwg,66,False,122,188,Gaming,104205.0,0,47782618.5
UC4pIaS4f8xaJckJ8eA1XZBg,20,False,199,219,Entertainment,11360.833333333336,6,4009025.9953703694
UCp7Bz5_WQJk7mI0Mhp9bvlg,12,True,156,168,Howto & Style,9030.708333333334,4,73285.77604166669
UCy1LnkLO-TidqN4ZG7BZCvQ,8,True,84,92,People & Blogs,558.7760416666666,0,138836.90104166663
UCh-sQC1L3J7xicFO1Bo5DeQ,8,True,199,207,Howto & Style,1244945.963541667,9,1655568856.3229167
UCeNXxO7YlxNTEm0x9yWb9rg,20,False,143,163,Entertainment,65623.796875,23,21944531.80208333
UCO-7feG4nOH71VgPuNCNhZw,19,False,169,188,Entertainment,62087.875,0,4576160.25
UCp1Cpp4WraWrcOMrmM1GHKw,11,True,185,196,Music,9343.36574074074,0,3606072.666666666
UCbJG1HvzgzaMe_15xfiUyWw,18,False,112,130,Music,102336.97395833331,0,25050061.47395833
UC8aCmG_y4DqqVI9Xlcym1Jg,19,False,196,215,Gaming,45817.33333333334,18,7121097.666666668
UCj7nXMNA4kEGBqbJafwR4_w,8,True,112,120,Entertainment,209.0,0,634.7447916666666
UClyZ6xgr_tE3nydN_nw0zHg,12,True,177,189,People & Blogs,39565.0,0,6110919.125
UCo9aJFjNTFxXaxg2UxGsBUA,15,True,223,238,Gaming,775038.375,1,1012998.625
UCUKYBo07RUzkjZKbRc1OJCA,19,False,186,205,People & Blogs,33608.005208333336,1,7463561.161458332
UCnWVeE4REAMOQuMwkiE5_Cw,10,True,200,210,Entertainment,35664.875,0,18102697.59375
UCLOGIsYh9g6_YDRnJHet-aQ,13,True,185,198,Music,24887.5,0,474635.5
UCVPlMl5FA33KHJ6LvoiyZlg,10,True,163,173,Gaming,52170.33333333334,4,9214848.0625
UCJQ5xzJD7N6GLaciLd0qSAg,19,False,200,219,People & Blogs,12592.510416666664,3,2691167.625
UCAmgI0AQ_arOqjgPc5y6vRQ,29,False,161,190,People & Blogs,11023.527777777776,1,3628409.203703704
UCce4aPm1aACILej1cDXFIQw,13,True,173,186,Science & Technology,84694.0,9,32757881.0
UCwB5J8UAiL5J9v8YhnEyiBA,12,True,230,242,Education,75605.66666666669,19,7275412.416666668
UC9vzon6oqaYHIvbFOKr3Utg,15,True,231,246,Gaming,12536.29411764706,0,5338228.294117647
UCc7vXgCtJaQjXIBxhLiuC_w,20,False,212,232,Music,81869.609375,1,59228474.21875
UCi7cIUhc2tuAf6_3FrKgcfg,18,False,185,203,People & Blogs,83587.0,1,5677025.0
UCbPtdZx1RDk8Lh0_rh1vfqQ,11,True,175,186,Film and Animation,10253.75925925926,0,10519903.851851853
UCFPmD-PTGlLXzAFSls6Q2RA,8,True,97,105,Film and Animation,12731.0,0,29901462.25
UCoHd1Vmlvlz8E0cUvty-W3Q,12,True,211,223,Entertainment,47642.0,1,16748231.0
UCNi1KFJjbT3dotowBD97LUQ,12,True,141,153,Gaming,8457.0,23,1037054.25
UCm8MfZYemXGTTLemy_dHmyA,12,True,180,192,Gaming,142.9090909090909,0,11964.909090909092
UC4vfk72NytNgNkLr7-aLgGw,13,True,98,111,Entertainment,19935.4,1,468520.29791666655
UCBig16tf2ar9ybikn3KbWOQ,30,False,110,140,Entertainment,68291.625,2,6838761.901041668
UCfs0GLxl-sZwINrc4KSbAlQ,14,True,223,237,Autos & Vehicles,17731.0,3,2935564.0
UCs4cgIKR4SfglgNQGARgsHA,15,True,121,136,Gaming,63745.25,0,10602267.0
UCIy1GIJ3Uw3ZOXSTM3RDuuw,20,False,104,124,News & Politics,13387.213541666664,2,14682733.125
UC8NyzS3sfS_oUAB7YqOl5Aw,21,False,211,232,Nonprofits & Activism,13112.510416666664,3,3761382.671875
UCan57dx4H3MZasZaGn9_Csw,12,True,172,184,Entertainment,8.0,0,60.0
UCiN7iwdudJc_A2-wBlCegOg,28,False,161,189,Sports,13994.375,0,1352540.115740741
UCN50tEC1XuQ2iTyKFuEzSEw,21,False,210,231,Gaming,15837.0,0,200140.11111111112
UCKJGnJ-OWGqtkPfkzZG5KJA,19,False,130,149,Education,4865.648148148148,2,285719.38888888893
UCfoaY8Y3zbgjVilblBogd3w,11,True,226,237,Entertainment,35081.0,1,7485032.0
UCUhFxJAzbFWANNzGHnx94dw,17,False,117,134,Entertainment,8377.0,2,861412.0
UCQ1nxbIOI0XbznbPzjlzqPg,24,False,114,138,Nonprofits & Activism,9012.786458333334,2,1282308.875
UChiBCmV6zENFOajq6nUGDbg,24,False,212,236,People & Blogs,16166.916666666664,0,5069489.848958333
UCbDugmD0Tyl_5JMemvjjjHA,8,True,147,155,Gaming,236.96891191709844,0,1135409.5751295337
UCyGQLQ3b3mJLq5ZW03MqDhw,8,True,151,159,People & Blogs,17511.713541666668,2,1826343.7115902968
UCYmAdoe36ppUIjlCDe2IEog,39,False,159,198,People & Blogs,64263.3125,1,2557141.651041666
UCS2S7JfLnRxv9_ILUntgFKg,12,True,130,142,Music,22973.0,0,5422505.0
UCyHJcm72_BX53gKBQwWjaKg,10,True,204,214,Music,13649.734375,0,4393593.682291667
UCyl4QJXN9zNapzmKAn-fJgQ,11,True,232,243,Education,18679.78240740741,15,4165097.14351852
UCB2QpPk0A0badi1wW2IhmBQ,8,True,98,106,Gaming,360.58333333333326,0,31479.91666666667
UCFoll8ndblE7XIc3XWHU-ww,14,True,174,188,People & Blogs,13340.5,0,3335026.75
UCTrpQ1vLvomyh8CDzoTJxgQ,21,False,171,192,People & Blogs,8058.636363636364,0,692975.0909090909
UCGjrqRVNa0fSD_h1w0_gbKA,15,True,147,162,Gaming,885.207468879668,0,504920.41908713686
UCehhzA2xeECbAoV1ex9uCNg,9,True,207,216,Howto & Style,61452.20833333334,0,3456153.6481481483
UCyGgb1XLuH-4MZUvMQ2_m8Q,16,False,183,199,Entertainment,1835.520833333333,0,423154.4125
UCmTpLEs3Sk8hxbasbm612_Q,20,False,157,177,Pets & Animals,2700.723958333333,0,137533.953125
UCz6JcgvvuYIjW9i7Saac6gQ,27,False,123,150,Entertainment,8785.777777777777,0,8801966.0
UCFOcoOGcE2dkvk2y2Ozyazg,19,False,92,111,Sports,10031.171875,5,4837256.84375
UCBc-5flQyH7w88wvitYOmHA,20,False,166,186,Pets & Animals,50025.38541666666,10,2550786.489583333
UCgGjBqZZtAjxfpGSba7d6ww,24,False,140,164,Gaming,26957.875,13,1897726.625
UCqY3iPdGrNUVx1WkL48FPgA,12,True,185,197,Music,109137.296875,0,1766691.776041667
UCdzlqXzDuK3AhwBS5jSd1kA,10,True,225,235,Music,11770.818181818182,0,4619306.181818182
UC52OE-ZaSQiOFd-NlzeAFyg,19,False,215,234,Entertainment,9803.275,0,1970711.8583333327
UCl6_GAcU5TDMDmriZiIRYwA,23,False,126,149,Gaming,15968.555555555557,4,2550892.5555555555
UCnfUV20WG5_4EMc7flnosKA,30,False,172,202,Music,29177.24479166667,0,3767222.208333334
UCA7X5unt1JrIiVReQDUbl_A,10,True,231,241,Gaming,117991.375,7,95925568.875
UCYej-juCoKZ6WAwWtqaD_EA,20,False,121,141,Entertainment,89.63020833333331,0,17827.682291666668
UC8-cXCAWp1zD7CyLC0nM82w,24,False,179,203,Howto & Style,36605.0,0,3497458.0
UCo0EqbzxI9YYQnuUXTiEisw,19,False,215,234,People & Blogs,51688.97395833334,8,5986535.026041668
UCSEB_Xa0mMnm_pJsFQSKXEg,20,False,214,234,People & Blogs,44591.13988095238,0,3328317.6160714286
UCB9alh3s0eE7TJEkvaABpxw,19,False,215,234,Gaming,95200.68333333332,0,18121821.52083333
UCQ5apl42WmuZZy_thgK-Wkg,23,False,114,137,Entertainment,13000.270833333336,1,7377708.395833332
UC45F3UZNd-Oyers9efMykkQ,10,True,222,232,Howto & Style,33261.0,0,6016549.0
UCFzEJnkVccffUc1UKDPxwVA,20,False,166,186,Film and Animation,29153.40625,0,5812610.015625
UCWTN58_2I2AAGRQVnUeO7jw,23,False,212,235,Sports,12004.25,9,5226556.25
UCFKjA6zAMbFiFeFZwGSUQSQ,34,False,164,198,Autos & Vehicles,26581.14583333333,0,23311853.46875
UCij0B2At1qezOlBeApreaEg,20,False,223,243,Music,21974.272727272728,0,10769423.636363637
UCzVSAiaM4OlWnrziPZmOChg,13,True,149,162,Comedy,3597.848958333333,4,241074.5
UCb6hCXK3sezRKXOJRBEqX-A,16,False,111,127,Howto & Style,610.96875,0,147450.82291666663
UCrOOtmaQMtviqNHF5Dadd6g,13,True,173,186,Science & Technology,108370.5,0,15725058.0
UCOV1dDjRSowkB1lXj4ZoeWQ,14,True,199,213,Gaming,16210.8125,0,60910499.59895834
UC7lOjDS5bPZp4uShp0cfkEA,18,False,189,207,People & Blogs,28321.5,1,563933.875
UCxwYDcqVfhHkf9hOgzG9AWg,15,True,121,136,Entertainment,13121.75,3,562138.75
UCaxX39Ew0FXtX7i44mKJ_cg,21,False,226,247,Sports,42062.22083333333,9,8908464.670833332
UCYYSLCzDmmED5hnYcFmKimA,13,True,199,212,News & Politics,21782.15625,40,18628915.947916668
UCfpSj4x4mwFlRW1wAk2r6cw,14,True,111,125,Autos & Vehicles,195745.19270833328,0,18026160.416666668
UC3-PgAQxgj7Wtr53Of7qwSw,25,False,158,183,Gaming,26.0,0,509.0
UCZjI0_H-J-FC6s-g2n_6KqA,9,True,225,234,Gaming,26939.5,4,21888.0
UCa8VXHUe_7fvVGQ2SyyWEqg,24,False,199,223,Entertainment,9448.591695501733,7,1779367.3183391003
UCjeFgb3Pfx8bhvKe9IL9cGw,16,False,147,163,Gaming,9672.317708333334,13,427148.78645833326
UCrNgLfKs7OydvVaIbX1DfRw,8,True,134,142,Music,30581.5,0,3987030.0
UCVkj8jcojWjPYHsMcbEAcDg,8,True,100,108,Education,27210.765625,0,3597772.958333333
UCe0y6qD6g42tP9GWYshT1Ig,38,False,199,237,Gaming,38777.2995391705,3,5905205.2718894025
UCXLHvcP0L5WhOjEez45kTFg,15,True,191,206,Film and Animation,43028.0,0,15011408.214807505
UCUh3Ykeu3hl3t3k9alE0FMA,13,True,177,190,Music,10493.0,1,856686.5
UCzEFCurR4hZ5BlemBanI05A,19,False,173,192,Entertainment,27023.0,2,6483762.75
UC9EKl2ez9uW9XvcWDuFKCew,49,False,129,178,Gaming,19742.0,16,2457819.25
UCTBTFHppy18Dg2p8yqQqeUQ,10,True,225,235,Gaming,32588.33333333333,14,6742775.888888889
UC_2MSlV50BFIjuRh57w_Z9w,15,True,160,175,Comedy,64996.28645833334,0,2072024.104166667
UClDhaJLzy3oxaddk4jw7f7g,8,True,227,235,Entertainment,45086.193452380954,0,2951277.979166666
UCjvnNCs9eEa8URMir623rcw,43,False,147,190,Music,38705.75,0,6291422.744791668
UCt3qe9ovCX-y6qam7GbUQgw,31,False,168,199,Gaming,16415.828897338404,0,6852941.532319392
UCCKEhjGsQR1tiVVondQ4T6g,29,False,137,166,Gaming,11680.875,5,444616.625
UCfXXgSq4GmYRSb-iD86prsQ,27,False,110,137,Science & Technology,21456.703125,0,27865436.640625
UCtuwIdM0Zx7xCiZSa_clRzw,20,False,188,208,Education,624958.25,1,35401727.0
UCTbmiu4udJqvUuYjHT_Z_eQ,19,False,190,209,Entertainment,30805.125,0,2718589.625
UCrSsiORqubu9txgA_KJ9u9A,12,True,215,227,Entertainment,816453.3697916665,0,104242907.25520831
UCEjgjt36TLL4-3aNZ2znUYw,13,True,224,237,Film and Animation,155963.5,0,112662899.5
UCN2_bPtmHFbJLjx-39S_4lg,11,True,142,153,Comedy,157153.375,0,20240787.25
UCaedV6NJPEXMTdSRzYntIxw,21,False,175,196,Music,12765.454545454546,0,684147.4545454546
UCm2aLORZ8VTSsdWU3etSlOw,12,True,128,140,Gaming,395811.0,14,66330832.25
UCSjmQCzZJyqCpTXwZqeJDMQ,11,True,173,184,Music,119261.25,0,29378688.75
UCxUZlIp9eoLFkn5l_nZiQPA,20,False,188,208,Film and Animation,21290.0,41,8119350.0
UC3x0-BxOm8DYdyDuLWwxLhQ,16,False,181,197,Gaming,5121.268518518518,5,2367044.1203703703
UCyKlcayeNPgJ_05ItVRLy2g,9,True,112,121,Howto & Style,184577.36979166663,3,6435637.286458332
UC-mConRSkyYyFrvMH3zQNMQ,14,True,216,230,Howto & Style,357952.97916666674,5,25588236.77604167
UCao7n1WPWQEwGKhxon3v4cA,15,True,193,208,Entertainment,193808.5,0,109713198.5
UCnMhJQWjCzTyAOdj4v9FuNA,9,True,199,208,Entertainment,25836.328125,0,8995210.796875
UC-iurm143segbV4cKSlO3Zg,12,True,110,122,People & Blogs,10406.78125,4,677797.7135416665
UCgJh-8drubTT0jrCKMAA7SQ,12,True,211,223,Travel & Events,12255.911458333336,3,5147200.65625
UCqVZBW9nVN1M4uMrTJ1fRXg,13,True,230,243,Sports,53774.0,2,26746882.54545455
UCKYngAmTmoKOzCo1Zru9nxg,23,False,191,214,Gaming,50899.875,3,6591944.375
UCqawM4BZvk9oa0x5nV2Svlw,38,False,204,242,Education,735550.375,1,297618614.0
UC-QezoqJgvxadJqhJbP199A,33,False,208,241,Music,221042.27083333328,0,205148766.29166663
UCvdrYSJ1itgZEH19wWnSHcg,24,False,159,183,Film and Animation,14936.666666666664,4,14077243.609375
UCcNy_G82QSxaansbaP2r-qw,23,False,175,198,Music,125285.05729166669,0,18566452.354166668
UC-tdPPVqdLB77oimoSOC4tg,20,False,214,234,People & Blogs,200221.63541666663,2,12485064.776041664
UCoEylQ-Sjoj5okukDsOHgUQ,8,True,226,234,Howto & Style,23976.0,0,1329716.0
UC6HyOAJif6Vp8qtkGaoFPqg,17,False,215,232,Howto & Style,535054.4427083335,0,32593028.0
UCY9gOpnb8_h0VSI6vjSLucg,15,True,219,234,Education,296854.18229166674,0,41092593.677083336
UCOLm3B9V9YhxhMoNjzuktrQ,16,False,194,210,Music,1119.5625,0,24535.34895833333
UCyCNvw4oCrs3jOoTpj4biAw,19,False,169,188,Entertainment,1091.9083333333333,0,11673.5
UCm1BWibBb4Q71gr1gLyvmng,23,False,103,126,Howto & Style,16102.0,3,534461.0
UCvBHFNnPXt_re1WSdsennJg,16,False,163,179,Gaming,34454.463541666664,2,2983322.984375
UCi5FSP3iHu_EROGdsjMtHMQ,19,False,217,236,Comedy,24654.33333333333,0,16020026.111111112
UC4I5FixNMo3DojdsrhuLSJw,17,False,190,207,Music,735560.5,3,101149609.25
UCE_rsy9ZtdZKdkPcum_RvXA,12,True,114,126,Music,3297.979166666666,1,618596.0520833335
UC8c6qPFEerpMQO8rRDknaTQ,11,True,108,119,Film and Animation,40.99537037037037,0,2104.805555555556
UCgfeKYGaAMAgaITBNGQ18sA,19,False,147,166,Entertainment,23488.0,1,8406846.489583334
UCtLuPs3WHJyFISnkF8IfwMA,30,False,163,193,Entertainment,2990.416666666666,0,231288.79166666663
UCNXUI5oYgMseh2Q8CzzZZCQ,23,False,170,193,Entertainment,16836.933333333334,0,1369116.666666667
UClCx9MmHrWXMbMKbNpVicpA,9,True,166,175,Howto & Style,23956.045454545456,1,2181623.7196969697
UCmQAQeXnHYcvwO0SudzBT5Q,33,False,174,207,Entertainment,14598.222222222224,1,1533792.111111111
UCX6szTrCXvZi98P8H48aGrg,10,True,172,182,Gaming,128261.75,0,11389427.625
UCxOZqYxjNbmfIRJSj58fKjg,16,False,231,247,Entertainment,53741.5318627451,0,1094434.791666667
UC2OqUOT2o8x1R39PjwavBXQ,17,False,199,216,Entertainment,36504.171875,0,20441122.08333333
UCMffqnILbP_xHJuU1AZmIGg,12,True,141,153,Film and Animation,1186.0,3,218680.4
UCtWDutXlGct8KReBG9qA07A,24,False,209,233,Sports,26892.03703703704,0,2530552.324074074
UCNxwmCAnHSnqhF8tDI04yXg,10,True,188,198,Autos & Vehicles,139218.375,0,38839155.125
UC7eWRnOTyqua812sDXGqiqw,11,True,150,161,Comedy,3540.833333333333,1,3125332.708333333
UCzkE0YBibtsjimBs8tsbRxg,12,True,110,122,Music,3775.25,0,233688.25
UCJRhvwoNt1C_K5Lw75aryzw,15,True,204,219,Entertainment,47385.45833333334,21,18249803.734375
UCVkj8jcojWjPYHsMcbEAcDg,41,False,199,240,Education,37955.4375,0,2745760.46875
UCNxxcVIpO5_B-a6ArUn_v_g,15,True,131,146,People & Blogs,34885.25,0,2800758.0
UCU4L6FT6BOckT1qXkgHiUvA,8,True,95,103,Gaming,11622.979166666664,3,16469166.192708336
UCCFJe6hqku10gQ3DGgbzc8w,19,False,177,196,Comedy,14863.75,0,231466.875
UC3GwfTARNy-HaVyMTox6mTA,19,False,145,164,Music,5774.911458333332,1,1394334.911458333
UCQwVXx34ivcbdRaVrWSecTw,18,False,87,105,Gaming,16353.625,0,841804.5
UCAzbK2EDeY5BlXSsZBXrcBA,20,False,180,200,Gaming,10966.0,0,1840660.0
UCjbDDt1C0iIXkhf7cxcHijg,21,False,87,108,Entertainment,10157.875,1,2629211.125
UCnNEjWsV9_ta7w26leXBung,17,False,92,109,Howto & Style,9697.25,2,703935.0
UC5HqGD_jIgPji9ATdTkR_Vg,11,True,155,166,People & Blogs,4236.0,0,120248.625
UC434Z_j1qehn1hNkKn25zOQ,8,True,138,146,Entertainment,524.6666666666666,0,126523.0
UCkjTRDHRj2CAbHGv9vIv6nw,23,False,178,201,Gaming,108778.0,8,14238215.0
UChPeekvSLilTWIdKoa8brNA,26,False,155,181,Entertainment,808790.6145833335,0,22275918.1875
UCUAuMbwRanrqiCHwH6cdlqA,11,True,171,182,Entertainment,13098.222222222224,0,405798.44444444455
UCIDOAxtBD4ki8L2OjLpeO0Q,13,True,101,114,People & Blogs,44747.3125,0,3819995.416666666
UCWsiCjgGjMxOL_lVFo8wMHg,29,False,216,245,Education,13365.88425925926,1,2310424.4814814813
UC4KjBGVXDWJJY-YoOSovJoQ,19,False,137,156,People & Blogs,1844.579861111111,0,95426.82291666669
UCxHw0UHnpIyJJD609SDLL9A,20,False,123,143,Music,31341.5,10,1694710.125
UCm4_Wd1EW7kGYvVhC77Yzpg,20,False,135,155,People & Blogs,9846.0,5,637497.625
UCeFlOi54kYIgbJHt_1ApDpg,8,True,114,122,Education,24635.45833333333,0,4162109.479166666
UCiOPJKygMvd1RpKbXncbiMQ,22,False,199,221,People & Blogs,58516.19791666666,0,27582823.828125
UC8_sWwYKtkG7PZwi3mKJnXg,18,False,190,208,Autos & Vehicles,134468.265625,0,144544055.18229166
UClSTFkR3GEoLWvUCn3nknlQ,8,True,104,112,Gaming,112.74479166666669,0,6048.390625
UCAslsGwKmB4KOd9-5J2V8HQ,17,False,110,127,Howto & Style,21.0,0,8331.598958333334
UC_AbZLY4eTiWe8tv6hmm4_Q,12,True,173,185,Film and Animation,27815.875,0,11520583.75
UCebUxdLGcY0xZ3HtcXiAbvg,9,True,101,110,Gaming,654.0,0,23292.0
UCag1nm78zcp4anx8grk39yA,24,False,97,121,Comedy,2238.489583333333,0,63588.73958333334
UCauYZm2lm1MufqCN9zIrXyA,12,True,197,209,People & Blogs,2043.3625,3,91947.5125
UCAGP5AVtLI8QUOgRM0P-P2A,25,False,168,193,Entertainment,32856.07329842931,0,7153812.094240838
UC0sj9Ykf4skAGwgVC75zorQ,9,True,186,195,Gaming,828790.875,3,123416232.0
UCFRWRD6gV0vwPxsOGaOq2pA,15,True,221,236,Entertainment,216184.7277486911,2,8198962.64921466
UCda-aoBCMSQsjVcZYT39TYg,30,False,165,195,Howto & Style,90561.21354166669,1,93486246.36458331
UC90bBYgEmBR43hUzUcdaEPA,15,True,150,165,Nonprofits & Activism,15850.0,2,975255.25
UCPYJSRupK1uFf9Tf2VNNnKw,15,True,116,131,People & Blogs,16931.869109947645,2,2328541.0366492146
UC3FqYK9UCKtmcTwSYo7mwpw,13,True,190,203,News & Politics,11689.88,0,1465652.56
UC8IOLzHBw67yOpIhcFFzZ0Q,20,False,114,134,Howto & Style,4033.1832460732985,0,960069.3036649214
UCWis4Bjo1t3AAyI7tbWuM1w,8,True,151,159,People & Blogs,31125.48958333333,0,6231604.098958332
UC1WC6m1T7gEs-k_0ozpFQ3Q,12,True,110,122,Howto & Style,23827.71354166667,0,1437554.890625
UCGCr7uQphBMgYuavOAPQfCw,17,False,172,189,Autos & Vehicles,54081.375,0,22581689.0
UC9zbXyfiIrrE_KTj3ppdJNQ,18,False,125,143,Gaming,16.0,2,659.875
